system:index,impervious,landcover,percent_tree_cover,percent_tree_error,.geo
39251,0,81,78,15,
39252,0,81,3,6,
39253,0,42,97,9,
39254,0,81,9,11,
39255,0,42,98,5,
39256,0,41,99,3,
39257,0,81,1,4,
39258,0,81,14,14,
39259,2,21,51,23,
39260,0,71,91,10,
39261,0,81,39,22,
39262,0,42,89,11,
39263,0,42,95,7,
39264,7,21,55,18,
39265,26,22,23,14,
39266,0,81,74,22,
39267,0,42,82,13,
39268,0,81,5,6,
39269,0,11,19,23,
39270,0,41,97,6,
39271,0,81,13,13,
39272,18,21,24,19,
39273,0,81,1,6,
39274,0,52,99,6,
39275,76,23,1,6,
39276,43,22,10,13,
39277,0,81,1,5,
39278,0,42,94,8,
39279,0,42,96,7,
39280,16,21,73,15,
39281,13,21,86,14,
39282,4,21,63,21,
39283,0,41,99,5,
39284,0,42,99,5,
39285,0,41,100,2,
39286,0,81,5,7,
39287,0,41,92,7,
39288,0,81,30,17,
39289,0,71,18,17,
39290,0,41,100,4,
39291,10,21,29,18,
39292,0,41,91,10,
39293,0,41,89,11,
39294,20,22,27,17,
39295,0,42,91,8,
39296,0,43,98,5,
39297,0,71,86,12,
39298,0,41,96,8,
39299,0,41,94,12,
39300,0,41,86,10,
39301,7,21,78,15,
39302,0,41,89,11,
39303,0,41,98,6,
39304,0,81,1,6,
39305,17,21,78,18,
39306,0,41,99,4,
39307,0,41,100,2,
39308,0,71,31,19,
39309,0,81,24,20,
39310,0,41,51,25,
39311,0,42,99,6,
39312,0,41,85,10,
39313,0,41,100,3,
39314,0,41,89,14,
39315,14,21,3,10,
39316,0,81,28,17,
39317,0,71,71,23,
39318,0,41,76,13,
39319,0,41,100,2,
39320,0,81,9,13,
39321,56,23,4,7,
39322,0,71,22,16,
39323,0,42,80,16,
39324,0,41,46,17,
39325,0,81,8,14,
39326,0,81,53,20,
39327,0,41,79,14,
39328,0,41,83,12,
39329,0,41,91,8,
39330,0,41,100,1,
39331,25,22,78,15,
39332,0,81,57,31,
39333,0,81,6,11,
39334,0,41,97,7,
39335,28,22,7,10,
39336,3,21,10,13,
39337,0,41,98,7,
39338,0,41,24,17,
39339,0,81,24,15,
39340,0,11,22,17,
39341,0,41,99,3,
39342,0,42,91,8,
39343,0,81,23,15,
39344,0,41,100,1,
39345,0,52,96,8,
39346,0,42,91,11,
39347,26,22,23,13,
39348,0,41,85,14,
39349,0,81,18,14,
39350,0,71,71,20,
39351,0,42,98,6,
39352,0,81,2,7,
39353,0,41,98,6,
39354,92,24,4,9,
39355,0,81,2,6,
39356,0,43,98,5,
39357,0,41,90,8,
39358,0,81,21,17,
39359,1,21,97,5,
39360,0,41,95,6,
39361,0,41,93,8,
39362,0,43,74,15,
39363,0,42,92,11,
39364,0,11,1,3,
39365,0,41,89,10,
39366,0,42,88,12,
39367,0,42,90,7,
39368,16,21,34,18,
39369,0,41,91,9,
39370,0,41,91,8,
39371,0,41,99,5,
39372,0,41,28,15,
39373,0,81,3,7,
39374,0,52,20,23,
39375,0,41,100,2,
39376,0,71,60,24,
39377,0,41,97,11,
39378,8,21,25,17,
39379,0,42,78,13,
39380,0,71,42,18,
39381,0,81,8,11,
39382,0,42,84,14,
39383,0,81,84,14,
39384,24,21,91,9,
39385,0,41,99,6,
39386,0,43,100,2,
39387,0,42,97,6,
39388,0,42,27,26,
39389,0,42,73,18,
39390,0,11,12,17,
39391,0,41,85,14,
39392,0,81,33,17,
39393,0,52,35,17,
39394,20,22,60,18,
39395,0,11,13,18,
39396,25,21,62,17,
39397,0,41,86,11,
39398,0,41,91,7,
39399,0,41,94,8,
39400,0,81,27,23,
39401,0,42,95,9,
39402,0,11,1,7,
39403,0,41,100,2,
39404,0,81,8,10,
39405,0,42,76,15,
39406,0,42,99,4,
39407,0,41,75,22,
39408,0,41,100,1,
39409,0,42,99,3,
39410,0,71,40,25,
39411,88,24,5,10,
39412,0,41,79,14,
39413,0,41,75,14,
39414,0,90,76,16,
39415,0,41,95,12,
39416,0,41,66,16,
39417,0,81,12,12,
39418,0,41,94,9,
39419,0,81,0,5,
39420,0,42,100,4,
39421,0,41,87,9,
39422,0,41,38,24,
39423,0,71,75,13,
39424,24,22,35,18,
39425,0,41,97,7,
39426,0,41,96,9,
39427,0,81,1,7,
39428,0,42,84,16,
39429,0,41,61,24,
39430,0,42,92,9,
39431,29,22,32,19,
39432,8,21,7,9,
39433,0,41,90,14,
39434,0,41,97,7,
39435,0,71,20,21,
39436,0,81,47,25,
39437,0,41,99,5,
39438,0,41,88,17,
39439,0,71,31,18,
39440,28,22,5,10,
39441,0,71,78,13,
39442,0,41,100,2,
39443,0,81,19,16,
39444,5,21,5,7,
39445,14,21,10,9,
39446,1,21,90,11,
39447,0,41,91,11,
39448,0,41,76,18,
39449,0,41,98,6,
39450,32,22,41,20,
39451,22,22,27,13,
39452,10,21,80,16,
39453,0,41,97,7,
39454,0,41,100,1,
39455,0,41,30,23,
39456,0,42,96,6,
39457,0,41,94,8,
39458,26,21,7,9,
39459,0,81,1,5,
39460,0,71,3,7,
39461,0,81,0,3,
39462,18,21,81,16,
39463,0,41,86,13,
39464,0,81,24,18,
39465,0,41,83,17,
39466,0,81,27,16,
39467,0,71,82,14,
39468,2,21,78,16,
39469,0,81,32,18,
39470,0,42,100,4,
39471,8,21,14,15,
39472,53,22,40,22,
39473,0,41,90,13,
39474,0,71,74,19,
39475,0,42,94,10,
39476,13,21,20,19,
39477,0,82,1,6,
39478,23,22,8,9,
39479,2,21,9,12,
39480,0,41,100,3,
39481,34,22,26,15,
39482,0,41,97,7,
39483,0,81,26,20,
39484,0,81,1,8,
39485,0,41,93,10,
39486,0,43,98,6,
39487,0,41,92,10,
39488,0,41,100,2,
39489,69,23,6,11,
39490,0,41,100,0,
39491,0,41,100,2,
39492,6,21,47,18,
39493,0,81,2,5,
39494,0,41,100,3,
39495,0,42,88,11,
39496,0,42,95,14,
39497,0,41,100,3,
39498,0,41,100,1,
39499,26,22,42,19,
39500,0,42,98,6,
39501,0,41,100,3,
39502,0,42,92,10,
39503,0,41,91,14,
39504,54,23,14,15,
39505,0,41,12,13,
39506,0,71,36,20,
39507,0,90,86,13,
39508,0,41,26,19,
39509,0,81,3,6,
39510,0,11,30,19,
39511,0,81,4,8,
39512,65,23,26,16,
39513,34,22,31,18,
39514,0,41,100,1,
39515,18,21,14,13,
39516,0,42,98,6,
39517,0,43,98,7,
39518,0,42,46,17,
39519,0,90,81,15,
39520,0,42,92,9,
39521,0,42,100,3,
39522,5,21,22,16,
39523,0,81,9,11,
39524,0,41,81,13,
39525,0,81,17,16,
39526,0,11,5,16,
39527,0,41,22,17,
39528,0,81,3,8,
39529,0,41,67,19,
39530,0,41,99,8,
39531,0,81,16,14,
39532,0,41,92,9,
39533,0,81,83,13,
39534,0,42,100,2,
39535,0,41,99,3,
39536,0,41,97,6,
39537,0,41,81,16,
39538,0,81,30,18,
39539,0,81,1,3,
39540,0,71,50,21,
39541,0,81,6,12,
39542,15,21,37,17,
39543,0,42,95,9,
39544,13,21,78,16,
39545,0,81,1,4,
39546,0,81,18,15,
39547,0,81,11,10,
39548,0,90,90,12,
39549,0,41,98,8,
39550,0,41,86,12,
39551,0,81,69,19,
39552,0,41,37,16,
39553,0,41,97,5,
39554,0,81,3,7,
39555,0,42,89,13,
39556,0,81,21,13,
39557,26,22,17,13,
39558,0,81,1,5,
39559,0,11,0,5,
39560,0,90,75,15,
39561,0,42,95,9,
39562,0,71,30,17,
39563,0,81,5,8,
39564,0,11,1,8,
39565,0,42,99,4,
39566,0,42,91,16,
39567,0,41,97,5,
39568,0,81,13,11,
39569,0,81,30,30,
39570,46,21,32,21,
39571,0,41,98,7,
39572,23,21,6,7,
39573,0,11,3,12,
39574,0,41,100,1,
39575,0,41,100,2,
39576,0,81,10,17,
39577,0,90,97,5,
39578,0,43,47,21,
39579,0,41,16,11,
39580,0,41,78,12,
39581,0,81,11,13,
39582,2,21,65,20,
39583,0,41,99,4,
39584,0,41,99,4,
39585,0,42,75,12,
39586,0,42,63,21,
39587,0,42,51,22,
39588,0,41,100,2,
39589,0,71,19,16,
39590,0,41,88,11,
39591,67,23,3,8,
39592,0,81,4,8,
39593,0,11,1,7,
39594,0,41,83,9,
39595,0,42,94,8,
39596,0,41,95,9,
39597,0,81,23,17,
39598,0,41,32,19,
39599,0,81,19,15,
39600,0,41,97,8,
39601,1,21,86,12,
39602,0,43,20,17,
39603,0,81,6,7,
39604,0,41,84,15,
39605,0,52,86,10,
39606,0,71,58,23,
39607,0,42,90,10,
39608,0,41,100,1,
39609,0,81,3,5,
39610,15,21,64,21,
39611,2,21,65,15,
39612,0,41,99,4,
39613,0,71,64,17,
39614,0,41,79,15,
39615,0,90,94,9,
39616,0,41,96,7,
39617,0,81,2,4,
39618,0,41,100,2,
39619,2,21,26,16,
39620,1,21,75,14,
39621,0,81,24,15,
39622,0,42,95,8,
39623,0,11,1,7,
39624,0,81,0,3,
39625,0,41,98,8,
39626,0,41,83,13,
39627,0,81,12,12,
39628,0,41,77,10,
39629,0,81,8,13,
39630,0,42,78,12,
39631,6,21,52,25,
39632,0,81,32,17,
39633,0,71,88,12,
39634,9,21,67,17,
39635,0,41,64,17,
39636,0,42,97,6,
39637,0,41,96,6,
39638,0,41,96,7,
39639,0,42,17,18,
39640,6,21,51,19,
39641,0,41,85,11,
39642,9,22,6,7,
39643,0,81,66,22,
39644,27,21,8,8,
39645,0,43,100,2,
39646,0,41,86,14,
39647,0,81,7,8,
39648,0,81,2,6,
39649,0,41,100,1,
39650,0,41,100,1,
39651,0,71,11,14,
39652,0,52,12,16,
39653,0,42,67,19,
39654,8,21,87,11,
39655,0,42,95,10,
39656,0,41,19,17,
39657,0,71,27,18,
39658,0,41,73,15,
39659,0,41,82,13,
39660,0,43,95,6,
39661,0,42,98,4,
39662,1,21,60,25,
39663,0,81,27,18,
39664,17,21,13,16,
39665,3,21,71,15,
39666,0,41,87,10,
39667,0,41,33,20,
39668,0,42,90,17,
39669,22,22,21,13,
39670,0,41,96,7,
39671,0,82,0,2,
39672,0,42,98,5,
39673,0,41,98,6,
39674,0,42,65,18,
39675,0,81,3,6,
39676,0,41,97,9,
39677,0,71,39,20,
39678,0,42,23,17,
39679,0,41,96,8,
39680,0,41,97,7,
39681,0,81,52,22,
39682,0,81,35,21,
39683,0,81,73,21,
39684,0,41,99,6,
39685,0,81,59,24,
39686,0,41,99,2,
39687,6,21,85,11,
39688,0,42,97,7,
39689,0,81,7,7,
39690,0,81,2,5,
39691,0,41,89,10,
39692,0,81,1,6,
39693,0,41,93,10,
39694,0,81,15,13,
39695,0,42,99,4,
39696,0,42,97,7,
39697,0,42,73,18,
39698,0,42,86,12,
39699,0,81,21,16,
39700,0,81,51,20,
39701,0,41,82,12,
39702,0,41,100,2,
39703,0,41,95,6,
39704,0,41,97,7,
39705,0,41,31,17,
39706,18,21,79,15,
39707,0,81,40,21,
39708,0,41,90,11,
39709,19,21,60,13,
39710,0,81,81,18,
39711,1,21,77,14,
39712,0,41,49,25,
39713,0,81,21,19,
39714,0,41,69,17,
39715,23,22,41,16,
39716,0,81,3,8,
39717,2,21,91,8,
39718,0,41,94,8,
39719,1,21,94,7,
39720,39,22,54,30,
39721,0,81,3,6,
39722,1,21,93,9,
39723,0,71,19,15,
39724,76,22,7,12,
39725,0,41,86,11,
39726,0,81,15,13,
39727,0,41,98,6,
39728,0,42,85,13,
39729,0,81,66,22,
39730,0,41,98,7,
39731,0,71,87,12,
39732,0,81,1,3,
39733,0,81,17,15,
39734,0,42,88,11,
39735,0,41,98,5,
39736,0,11,15,18,
39737,0,81,12,14,
39738,0,52,39,21,
39739,0,41,99,5,
39740,0,71,28,14,
39741,0,41,100,2,
39742,0,41,99,4,
39743,0,81,2,8,
39744,0,42,95,8,
39745,0,81,4,6,
39746,0,41,89,9,
39747,0,41,73,15,
39748,0,41,100,1,
39749,0,11,5,7,
39750,0,81,12,11,
39751,1,21,91,9,
39752,0,41,96,9,
39753,0,11,19,14,
39754,0,42,94,10,
39755,0,41,98,6,
39756,0,41,99,4,
39757,0,81,47,20,
39758,0,71,57,19,
39759,0,81,32,17,
39760,0,81,7,10,
39761,0,41,89,11,
39762,0,41,96,6,
39763,0,41,96,6,
39764,58,23,71,20,
39765,33,22,14,13,
39766,12,21,77,14,
39767,0,41,100,2,
39768,0,81,3,8,
39769,0,42,96,7,
39770,10,21,29,13,
39771,22,22,47,24,
39772,0,71,82,13,
39773,0,71,41,22,
39774,0,52,38,25,
39775,0,71,53,22,
39776,0,41,79,13,
39777,0,41,25,19,
39778,0,81,36,21,
39779,0,41,99,4,
39780,0,81,5,7,
39781,0,52,63,17,
39782,0,43,86,14,
39783,6,21,32,18,
39784,0,41,99,6,
39785,0,41,100,2,
39786,0,81,49,24,
39787,0,41,96,9,
39788,0,81,1,3,
39789,0,81,7,8,
39790,0,41,97,7,
39791,6,21,74,20,
39792,28,22,62,20,
39793,5,21,41,18,
39794,0,41,98,6,
39795,0,41,31,21,
39796,0,41,100,2,
39797,0,81,28,17,
39798,5,21,16,13,
39799,0,52,22,23,
39800,0,41,100,1,
39801,0,41,38,21,
39802,0,81,23,13,
39803,0,71,28,20,
39804,14,21,9,10,
39805,0,41,88,11,
39806,0,90,85,15,
39807,0,41,81,19,
39808,0,42,97,6,
39809,0,81,32,19,
39810,0,11,1,5,
39811,0,41,100,2,
39812,11,21,7,15,
39813,0,41,85,11,
39814,0,81,0,4,
39815,0,81,3,8,
39816,0,41,21,17,
39817,3,21,82,15,
39818,0,81,6,11,
39819,0,82,13,12,
39820,0,31,19,15,
39821,37,22,4,9,
39822,0,42,39,18,
39823,0,42,68,21,
39824,0,82,32,21,
39825,80,24,3,5,
39826,0,42,100,2,
39827,53,23,7,10,
39828,0,42,90,13,
39829,49,22,41,21,
39830,0,42,24,20,
39831,62,23,5,9,
39832,0,71,72,21,
39833,0,41,99,6,
39834,0,41,94,8,
39835,0,41,75,15,
39836,0,42,100,3,
39837,0,81,3,10,
39838,1,21,98,7,
39839,0,81,13,16,
39840,0,41,100,1,
39841,0,42,99,3,
39842,84,24,5,10,
39843,13,21,19,13,
39844,0,42,98,6,
39845,0,41,91,10,
39846,0,71,16,21,
39847,14,21,78,18,
39848,0,81,33,22,
39849,0,42,99,4,
39850,0,81,3,5,
39851,0,41,90,12,
39852,0,71,43,24,
39853,9,21,5,8,
39854,0,81,76,20,
39855,0,41,79,15,
39856,0,41,100,3,
39857,0,42,97,9,
39858,0,41,97,10,
39859,0,81,51,22,
39860,15,21,8,10,
39861,0,41,96,6,
39862,4,21,6,9,
39863,0,41,87,15,
39864,0,71,20,18,
39865,0,42,88,9,
39866,0,42,92,10,
39867,0,90,82,17,
39868,0,81,18,15,
39869,0,41,97,6,
39870,0,81,65,22,
39871,0,81,23,15,
39872,0,41,97,10,
39873,0,42,96,9,
39874,0,42,97,6,
39875,2,21,92,10,
39876,0,81,5,9,
39877,0,81,1,4,
39878,0,41,86,15,
39879,0,42,95,9,
39880,0,71,50,23,
39881,0,81,7,11,
39882,0,41,97,5,
39883,0,81,30,20,
39884,0,81,6,12,
39885,0,82,5,11,
39886,28,22,77,18,
39887,0,82,6,8,
39888,0,81,3,6,
39889,0,81,16,18,
39890,26,22,20,17,
39891,46,71,38,24,
39892,0,41,100,1,
39893,50,23,30,22,
39894,0,41,91,8,
39895,0,41,85,15,
39896,0,81,34,23,
39897,0,81,35,20,
39898,0,41,99,5,
39899,0,41,98,5,
39900,0,81,5,6,
39901,30,22,18,17,
39902,0,41,100,2,
39903,0,41,65,20,
39904,0,41,100,4,
39905,0,41,99,6,
39906,0,71,32,17,
39907,0,42,100,4,
39908,0,43,100,2,
39909,0,41,100,2,
39910,0,81,16,16,
39911,0,81,2,6,
39912,0,11,18,26,
39913,0,42,98,6,
39914,11,21,68,17,
39915,0,81,0,4,
39916,12,21,78,15,
39917,0,71,21,20,
39918,0,41,94,11,
39919,0,41,9,16,
39920,0,42,97,8,
39921,0,11,0,4,
39922,41,21,7,10,
39923,0,81,5,8,
39924,0,71,52,21,
39925,0,71,69,19,
39926,0,41,95,8,
39927,0,81,2,4,
39928,2,21,90,13,
39929,0,31,98,6,
39930,0,11,21,23,
39931,0,41,82,15,
39932,0,41,81,11,
39933,0,41,93,10,
39934,0,41,55,19,
39935,0,81,33,21,
39936,8,21,37,26,
39937,0,41,76,13,
39938,0,41,75,13,
39939,0,71,38,21,
39940,0,81,8,12,
39941,0,41,98,5,
39942,1,21,85,14,
39943,0,41,72,15,
39944,0,81,1,5,
39945,1,21,16,17,
39946,3,21,45,25,
39947,0,41,100,1,
39948,0,41,84,16,
39949,83,23,18,19,
39950,0,81,7,11,
39951,0,41,90,10,
39952,0,71,74,18,
39953,0,42,96,7,
39954,0,81,1,4,
39955,0,41,63,16,
39956,4,21,27,15,
39957,0,42,16,16,
39958,0,81,14,15,
39959,9,21,57,25,
39960,1,21,86,11,
39961,0,42,68,28,
39962,9,21,81,14,
39963,0,41,100,1,
39964,94,24,10,17,
39965,0,81,54,26,
39966,0,81,17,14,
39967,0,41,96,10,
39968,1,21,89,14,
39969,0,42,79,19,
39970,17,21,5,7,
39971,20,22,5,10,
39972,19,21,39,19,
39973,0,42,93,8,
39974,0,81,11,12,
39975,0,81,3,8,
39976,9,21,43,22,
39977,1,21,73,13,
39978,0,43,97,5,
39979,0,41,97,6,
39980,0,41,97,8,
39981,0,81,3,8,
39982,0,41,36,19,
39983,0,42,98,6,
39984,0,41,93,11,
39985,0,42,99,4,
39986,0,41,100,1,
39987,0,81,0,3,
39988,0,41,94,10,
39989,0,42,90,10,
39990,7,21,72,23,
39991,1,21,94,7,
39992,6,21,79,15,
39993,0,42,87,12,
39994,0,71,91,10,
39995,0,11,5,9,
39996,0,81,59,18,
39997,0,41,98,6,
39998,0,81,1,8,
39999,0,41,84,12,
40000,73,23,7,12,
40001,0,42,89,15,
40002,0,81,12,15,
40003,0,42,98,6,
40004,0,42,97,6,
40005,7,21,81,13,
40006,0,41,78,12,
40007,0,81,4,11,
40008,0,71,43,20,
40009,3,21,29,13,
40010,0,81,1,5,
40011,59,22,6,8,
40012,0,41,94,8,
40013,0,81,3,6,
40014,0,41,100,1,
40015,13,21,26,17,
40016,0,41,92,9,
40017,0,81,7,7,
40018,0,81,8,11,
40019,0,41,100,2,
40020,0,31,95,10,
40021,0,41,67,16,
40022,0,41,85,13,
40023,0,41,100,3,
40024,0,81,23,18,
40025,6,21,26,16,
40026,0,41,85,11,
40027,0,41,97,7,
40028,0,41,99,4,
40029,7,21,68,17,
40030,0,41,92,8,
40031,0,81,1,5,
40032,0,42,14,17,
40033,1,21,100,2,
40034,0,81,1,4,
40035,0,41,96,6,
40036,0,41,29,18,
40037,60,23,15,14,
40038,0,81,4,8,
40039,0,71,41,21,
40040,0,81,29,19,
40041,38,22,11,16,
40042,0,41,97,7,
40043,0,42,100,1,
40044,0,42,92,8,
40045,0,81,79,18,
40046,0,41,88,11,
40047,0,42,95,10,
40048,0,41,92,11,
40049,0,81,24,22,
40050,5,21,59,24,
40051,3,71,57,17,
40052,0,41,98,4,
40053,0,81,14,19,
40054,0,42,79,14,
40055,0,41,76,15,
40056,0,81,57,20,
40057,67,23,16,13,
40058,0,41,100,3,
40059,50,23,28,21,
40060,0,41,90,14,
40061,0,42,79,13,
40062,0,71,8,11,
40063,0,90,94,8,
40064,0,81,1,4,
40065,1,21,63,20,
40066,0,41,99,3,
40067,0,41,14,19,
40068,0,81,17,13,
40069,0,81,0,2,
40070,0,71,95,9,
40071,0,41,100,2,
40072,16,21,39,21,
40073,0,11,4,16,
40074,0,42,88,11,
40075,0,42,92,9,
40076,0,90,96,7,
40077,0,42,89,10,
40078,0,42,98,5,
40079,0,52,78,14,
40080,0,81,39,21,
40081,0,41,78,11,
40082,0,81,67,23,
40083,0,41,86,12,
40084,0,81,2,2,
40085,1,21,89,13,
40086,0,42,97,5,
40087,0,43,99,3,
40088,0,81,89,12,
40089,53,23,17,16,
40090,0,41,99,6,
40091,0,42,98,4,
40092,0,43,93,8,
40093,0,42,96,7,
40094,0,81,2,11,
40095,43,22,52,22,
40096,0,43,97,7,
40097,0,41,30,21,
40098,0,52,94,8,
40099,0,42,64,21,
40100,0,71,79,12,
40101,0,42,90,14,
40102,0,71,56,21,
40103,0,71,44,16,
40104,0,41,73,15,
40105,0,81,5,12,
40106,0,81,0,1,
40107,0,41,54,21,
40108,0,41,99,4,
40109,0,43,39,27,
40110,0,52,30,20,
40111,0,42,98,6,
40112,0,81,14,16,
40113,0,81,78,14,
40114,0,71,70,25,
40115,0,81,8,12,
40116,0,42,76,12,
40117,33,22,4,7,
40118,0,42,97,7,
40119,0,81,8,11,
40120,0,42,96,8,
40121,0,81,17,16,
40122,0,81,30,16,
40123,0,41,100,1,
40124,0,41,97,6,
40125,0,11,0,5,
40126,0,42,95,9,
40127,0,81,2,10,
40128,0,42,100,4,
40129,0,71,64,17,
40130,0,43,72,15,
40131,0,81,66,25,
40132,0,41,100,1,
40133,0,41,38,20,
40134,0,41,98,5,
40135,0,81,4,5,
40136,0,41,94,8,
40137,0,41,34,23,
40138,0,81,3,11,
40139,0,11,0,2,
40140,0,41,99,5,
40141,0,42,93,10,
40142,0,42,76,14,
40143,0,71,16,20,
40144,0,41,92,11,
40145,0,42,93,11,
40146,0,41,95,9,
40147,0,81,7,7,
40148,0,42,95,8,
40149,0,81,90,13,
40150,0,42,36,21,
40151,0,41,100,1,
40152,0,81,8,12,
40153,0,41,94,9,
40154,51,23,10,12,
40155,0,41,88,12,
40156,0,81,10,12,
40157,21,22,21,14,
40158,0,81,32,17,
40159,0,41,99,3,
40160,95,24,5,10,
40161,0,71,5,10,
40162,0,71,20,22,
40163,0,41,100,2,
40164,0,41,95,8,
40165,1,21,74,16,
40166,0,41,81,12,
40167,0,11,22,14,
40168,0,41,97,5,
40169,15,21,53,20,
40170,0,41,94,9,
40171,0,52,71,19,
40172,50,23,16,13,
40173,0,11,1,6,
40174,0,81,2,8,
40175,0,81,31,21,
40176,0,41,97,6,
40177,0,42,96,8,
40178,18,21,72,15,
40179,0,41,83,13,
40180,0,42,99,5,
40181,0,71,72,17,
40182,13,21,80,11,
40183,11,21,35,23,
40184,0,42,93,9,
40185,0,81,9,9,
40186,0,41,70,17,
40187,0,41,100,1,
40188,0,81,7,13,
40189,6,21,23,19,
40190,21,22,53,17,
40191,0,71,21,17,
40192,0,90,100,1,
40193,0,41,99,4,
40194,0,41,46,23,
40195,0,71,38,19,
40196,11,21,33,16,
40197,2,21,94,7,
40198,0,71,23,15,
40199,0,42,98,6,
40200,0,41,99,2,
40201,0,11,1,5,
40202,27,22,34,22,
40203,0,41,99,3,
40204,0,42,37,21,
40205,89,23,5,11,
40206,1,41,99,3,
40207,0,41,99,5,
40208,0,81,75,21,
40209,7,21,80,11,
40210,0,41,99,5,
40211,0,41,100,3,
40212,2,21,60,20,
40213,0,41,79,16,
40214,0,71,62,20,
40215,0,42,90,12,
40216,1,21,83,13,
40217,0,41,50,19,
40218,0,42,94,9,
40219,0,41,79,13,
40220,0,52,64,20,
40221,0,42,94,9,
40222,0,41,77,17,
40223,0,42,90,8,
40224,0,42,94,10,
40225,0,81,18,15,
40226,10,21,91,11,
40227,0,41,27,15,
40228,0,41,90,9,
40229,1,21,59,26,
40230,0,41,100,1,
40231,0,41,100,2,
40232,0,41,99,4,
40233,0,81,0,3,
40234,0,42,71,17,
40235,0,41,51,20,
40236,0,81,49,22,
40237,0,42,43,27,
40238,0,81,7,9,
40239,0,42,95,8,
40240,0,31,7,13,
40241,0,81,11,12,
40242,0,41,79,14,
40243,0,42,91,10,
40244,0,41,93,8,
40245,0,81,20,16,
40246,0,41,57,18,
40247,20,22,34,19,
40248,0,41,68,15,
40249,0,41,90,13,
40250,34,22,24,17,
40251,0,81,13,14,
40252,0,43,98,6,
40253,0,43,100,3,
40254,0,52,95,10,
40255,23,22,25,14,
40256,0,81,0,4,
40257,0,41,100,2,
40258,0,81,3,7,
40259,0,71,25,15,
40260,0,42,71,15,
40261,0,81,10,15,
40262,0,52,10,13,
40263,0,41,20,17,
40264,0,42,99,4,
40265,0,41,90,11,
40266,0,81,53,24,
40267,0,81,34,25,
40268,9,21,31,13,
40269,0,11,1,8,
40270,21,22,53,19,
40271,0,71,8,17,
40272,0,42,51,19,
40273,0,81,25,13,
40274,0,41,38,19,
40275,0,43,95,9,
40276,0,42,88,11,
40277,0,41,91,8,
40278,0,41,92,8,
40279,0,41,92,9,
40280,0,81,29,17,
40281,0,41,100,1,
40282,0,11,0,7,
40283,0,41,99,6,
40284,0,81,4,6,
40285,0,41,79,12,
40286,0,71,23,15,
40287,10,21,22,13,
40288,0,81,2,6,
40289,0,43,88,11,
40290,40,22,53,20,
40291,0,81,0,4,
40292,33,22,8,10,
40293,0,71,76,18,
40294,26,22,75,15,
40295,0,41,87,10,
40296,0,41,100,1,
40297,0,81,16,19,
40298,0,81,74,17,
40299,0,41,80,11,
40300,0,43,99,4,
40301,0,81,9,10,
40302,0,81,27,20,
40303,0,81,6,12,
40304,3,21,88,11,
40305,0,81,34,24,
40306,0,41,100,3,
40307,0,81,15,12,
40308,0,81,4,10,
40309,0,71,30,20,
40310,98,24,3,10,
40311,0,41,100,2,
40312,0,81,11,15,
40313,0,41,88,12,
40314,0,41,98,5,
40315,0,41,100,2,
40316,0,81,31,22,
40317,0,41,99,3,
40318,0,41,91,10,
40319,0,71,77,16,
40320,0,81,32,20,
40321,0,81,20,18,
40322,0,71,89,9,
40323,0,41,80,14,
40324,0,42,96,8,
40325,0,71,82,12,
40326,0,81,3,9,
40327,0,43,98,5,
40328,0,81,14,15,
40329,0,81,21,18,
40330,0,81,72,17,
40331,0,41,98,7,
40332,1,21,89,8,
40333,0,41,80,12,
40334,0,41,93,10,
40335,0,52,36,25,
40336,0,41,46,21,
40337,0,42,94,10,
40338,0,81,7,10,
40339,0,43,65,21,
40340,0,81,7,12,
40341,0,41,96,9,
40342,0,43,100,4,
40343,0,41,93,8,
40344,0,41,60,22,
40345,35,22,18,14,
40346,0,42,99,4,
40347,0,81,5,12,
40348,0,41,99,5,
40349,0,11,43,29,
40350,0,42,68,18,
40351,0,41,93,10,
40352,0,81,1,6,
40353,0,41,84,13,
40354,18,21,57,15,
40355,0,42,99,5,
40356,0,81,23,16,
40357,41,22,19,14,
40358,10,21,59,16,
40359,0,90,100,2,
40360,0,81,20,19,
40361,0,81,0,3,
40362,3,21,73,19,
40363,0,71,77,14,
40364,0,81,31,18,
40365,0,42,100,3,
40366,0,81,5,7,
40367,24,21,63,16,
40368,0,81,2,5,
40369,0,41,90,18,
40370,0,42,63,18,
40371,0,41,99,5,
40372,0,41,100,3,
40373,0,41,71,22,
40374,0,42,97,7,
40375,0,41,100,2,
40376,0,11,3,8,
40377,20,22,39,17,
40378,0,42,82,14,
40379,0,41,94,7,
40380,0,71,67,25,
40381,0,41,44,20,
40382,0,41,100,4,
40383,0,42,92,8,
40384,38,22,21,18,
40385,0,81,1,5,
40386,0,90,95,11,
40387,0,11,5,12,
40388,0,41,92,11,
40389,0,81,6,7,
40390,0,71,6,11,
40391,0,71,26,16,
40392,0,41,68,18,
40393,0,41,100,1,
40394,0,90,100,3,
40395,0,41,82,12,
40396,47,22,9,11,
40397,0,41,59,18,
40398,63,23,5,10,
40399,0,41,54,21,
40400,0,41,79,12,
40401,14,21,16,14,
40402,20,22,53,21,
40403,0,81,7,14,
40404,0,81,37,21,
40405,0,41,75,21,
40406,9,21,25,17,
40407,36,22,4,6,
40408,0,42,80,12,
40409,0,42,92,10,
40410,0,81,5,10,
40411,0,71,24,15,
40412,14,21,40,16,
40413,9,21,2,5,
